	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)	CLUSTER	PREPROCESSED_SENTENCE
S18-PMC3427192	PMC3427192	4/2012	S18-PMC3427192	['1,25(Oh)2D3, also referred to as Calcitriol, is then transported throughout the body via the Blood to various cells types that Express vdrs, where Gene Expression is induced.24,39BECAUSE the MAJORITY of Vitamin D Metabolism occurs in this skin, several FACTORS ARE THOUGHT TO INFLUENCE Vitamin D skin Metabolism, including age, body fat, the level of skin Melanin, and OTHER variables such as latitude, the amount and degree of sun exposure, and use of sunscreen products with uv protection.40these FACTORS HAVE BEEN PREVIOUSLY ASSOCIATED with Vitamin D deficiency in epidemiologic studies.41-43\n\ncaption (fig): figure 2.']	[('PROBABLE_UNDERSTANDING', 177), ('PROBABLE_UNDERSTANDING', 191), ('SUPERFICIAL_RELATIONSHIP', 253), ('INCOMPLETE_EVIDENCE', 261), ('INCOMPLETE_EVIDENCE', 265), ('SUPERFICIAL_RELATIONSHIP', 276), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 369), ('SUPERFICIAL_RELATIONSHIP', 499), ('INCOMPLETE_EVIDENCE', 507), ('INCOMPLETE_EVIDENCE', 517), ('SUPERFICIAL_RELATIONSHIP', 528)]	11	[('CHEBI_37958', 'dye', 0, '1,'), ('CHEBI_73394', 'Ala-Ser', 2, '25(OH)2D3'), ('CHEBI_17823', 'calcitriol', 33, 'calcitriol'), ('UBERON_0000178', 'blood', 93, 'blood'), ('GO_0010467', 'gene expression', 127, 'express'), ('GO_0010467', 'gene expression', 147, 'gene expression'), ('SO_0000704', 'gene', 147, 'gene'), ('CHEBI_27300', 'vitamin D', 203, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 203, 'vitamin D metabolism'), ('CHEBI_27300', 'vitamin D', 286, 'vitamin D'), ('GO_0008152', 'metabolic process', 301, 'metabolism'), ('CHEBI_25179', 'melanins', 356, 'melanin'), ('CHEBI_27300', 'vitamin D', 544, 'vitamin D')]	0	['1,25(oh)2d3, calcitriol, transported throughout via blood cells express vdrs,  expression induced.24,39because  metabolism occurs skin,  skin metabolism, age, fat, skin melanin, latitude, amount degree sun exposure, sunscreen products uv protection.40these  epidemiologic studies.41-43\n\ncaption (fig): figure 2.']
S60-PMC3427192	PMC3427192	4/2012	S60-PMC3427192	['studies of Vitamin D status in Adults with asthmaauthoryearn(% male)age (years)study designsampleoutcome measuresfindingsblack80200514,091 (55)> 20 ycross-sectionalgeneral us populationlung functionhigher Serum 25(Oh)D ASSOCIATED with increased Lung functionkeet8120116857 (49)23.6cross-sectionalgeneral us populationwheeze, history of asthma, and asthma exacerbationhigher serum 25(Oh)D ASSOCIATED with decreased odds of current wheezing and asthma as well as emergency visits for asthma and asthma exacerbationsli822011435 (38)48.57cross-sectionalnewly diagnosed asthmaticslung function, total Serum igehigher 25(Oh)D ASSOCIATED with greater Lung function with no associations NOTED for igeoren832008290 (26)43cross-sectionalobese patientsasthma and allergic rhinitis25(Oh)D deficiency (< 25 ng/ml) ASSOCIATED with increased odds of atopic dermatitis BUT no associations with asthmasutherland84201054 (43)38.3cross-sectionalpersistent asthmalung function, Airway hyper-responsiveness, Glucocorticoid responsivenessdecreased 25(Oh)D ASSOCIATED with decreased Lung function, increased Airway hyperresponsiveness, and reduced Glucocorticoid responses\n\ngenetics of Vitamin D and asthma\nSOME STUDIES have FOCUSED on Genetic ASSOCIATIONS between Vitamin D and asthma in larger populations.']	[('SUPERFICIAL_RELATIONSHIP', 219), ('SUPERFICIAL_RELATIONSHIP', 388), ('SUPERFICIAL_RELATIONSHIP', 620), ('ANOMALY_CURIOUS_FINDING', 679), ('SUPERFICIAL_RELATIONSHIP', 801), ('ANOMALY_CURIOUS_FINDING', 853), ('SUPERFICIAL_RELATIONSHIP', 1034), ('INCOMPLETE_EVIDENCE', 1184), ('QUESTION_ANSWERED_BY_THIS_WORK', 1202), ('SUPERFICIAL_RELATIONSHIP', 1221)]	10	[('CHEBI_27300', 'vitamin D', 11, 'vitamin D'), ('UBERON_0007023', 'adult organism', 31, 'adults'), ('UBERON_0001977', 'blood serum', 205, 'serum'), ('CHEBI_71657', 'versiconol acetate', 211, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 211, '25(OH)D'), ('UBERON_0002048', 'lung', 245, 'lung'), ('CHEBI_71657', 'versiconol acetate', 380, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 380, '25(OH)D'), ('UBERON_0001977', 'blood serum', 596, 'serum'), ('CHEBI_71657', 'versiconol acetate', 612, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 612, '25(OH)D'), ('UBERON_0002048', 'lung', 644, 'lung'), ('CHEBI_33010', 'chromide(1-)', 771, '(OH)D'), ('PR_000006444', 'diacylglycerol kinase delta', 775, 'D'), ('UBERON_0001005', 'respiratory airway', 958, 'airway'), ('CHEBI_24261', 'glucocorticoid', 987, 'glucocorticoid'), ('CHEBI_71657', 'versiconol acetate', 1026, '25(OH)D'), ('PR_000012046', 'oxysterol-binding protein-related protein 11', 1029, 'OH ... D'), ('UBERON_0002048', 'lung', 1060, 'lung'), ('UBERON_0001005', 'respiratory airway', 1085, 'airway'), ('CHEBI_24261', 'glucocorticoid', 1125, 'glucocorticoid'), ('CHEBI_28384', 'vitamin K', 1163, 'Vitamin D'), ('SO_0000704', 'gene', 1213, 'genetic'), ('CHEBI_27300', 'vitamin D', 1242, 'vitamin D')]	0	['studies  status adults designsampleoutcome measuresfindingsblack80200514,091 (55)> 20 ycross-sectionalgeneral us populationlung functionhigher serum 25(oh)d lung functionkeet8120116857 (49)23.6cross-sectionalgeneral us populationwheeze, asthma, asthma exacerbationhigher serum 25(oh)d decreased wheezing asthma visits asthma asthma exacerbationsli822011435 (38)48.57cross-sectionalnewly diagnosed asthmaticslung function, serum igehigher 25(oh)d lung igeoren832008290 (26)43cross-sectionalobese patientsasthma allergic rhinitis25(oh)d (< 25 ng/ml) atopic dermatitis asthmasutherland84201054 (43)38.3cross-sectionalpersistent asthmalung function, airway hyper-responsiveness, glucocorticoid responsivenessdecreased 25(oh)d decreased lung function, airway hyperresponsiveness, glucocorticoid responses\n\ngenetics vitamin asthma\nsome   asthma populations.']
S64-PMC3427192	PMC3427192	4/2012	S64-PMC3427192	['Genetic studies of Vitamin D and asthmaauthoryearnlocation/ populationoutcome measuresfindingsbossé8620091,064québec, canada/ french-canadian familiesgenotype of Genes INVOLVED in the Vitamin D pathwaysnps in Il10, Cyp24A1, Cyp2R1, Il1Rl1 and Cd86 were ASSOCIATED with asthma and atopypoon8720041,139quebecvdr Genetic variants in family-based cohortssix Allelic varients were ASSOCIATED with asthma, while four varients were ASSOCIATED with atopyraby882004582united states/ multi-centertwenty-eight loci in 7 positional candidates were genotypedvdr polymorphism DEMONSTRATED significant transmission distortionsaadi8920091,090jinan china/ han Populationsnps in the vdronly one marker showed a significant ASSOCIATION with asthma.']	[('SUPERFICIAL_RELATIONSHIP', 168), ('SUPERFICIAL_RELATIONSHIP', 253), ('SUPERFICIAL_RELATIONSHIP', 376), ('SUPERFICIAL_RELATIONSHIP', 425), ('INCOMPLETE_EVIDENCE', 562), ('SUPERFICIAL_RELATIONSHIP', 705)]	6	[('SO_0000704', 'gene', 0, 'Genetic'), ('CHEBI_27300', 'vitamin D', 19, 'vitamin D'), ('SO_0000704', 'gene', 162, 'genes'), ('CHEBI_27300', 'vitamin D', 184, 'vitamin D'), ('GO_0007601', 'visual perception', 184, 'vitamin D'), ('PR_000001470', 'interleukin-28B', 209, 'IL10'), ('PR_000006101', 'cytochrome P450 1A1', 215, 'CYP24A1'), ('PR_000006110', 'cytochrome P450 27, mitochondrial', 224, 'CYP2R1'), ('PR_000008998', 'interleukin-21 receptor', 232, 'IL1RL1'), ('PR_000002060', 'lysosome-associated membrane glycoprotein 1', 243, 'CD86'), ('SO_0000704', 'gene', 310, 'genetic'), ('SO_0001023', 'allele', 354, 'allelic'), ('SO_0000751', 'proviral_location', 643, 'populationSNPs')]	0	['  asthmaauthoryearnlocation/ populationoutcome measuresfindingsbossé8620091,064québec, canada/ french-canadian familiesgenotype   pathwaysnps il10, cyp24a1, cyp2r1, il1rl1 cd86 asthma atopypoon8720041,139quebecvdr  variants family-based cohortssix allelic varients asthma, four varients atopyraby882004582united states/ multi-centertwenty-eight loci 7 positional genotypedvdr polymorphism transmission distortionsaadi8920091,090jinan china/ han populationsnps vdronly asthma.']
S65-PMC3427192	PMC3427192	4/2012	S65-PMC3427192	['Haplotype analysis of the vdr polymorphisms SHOWED a significant ASSOCIATION with asthmavollmert90200432munich, germany/ germansnps in the vdr and Integrin Β7None of the Snps were ASSOCIATED with asthmawjst912005951munich, germany/ germany and sweden13 Snps in the vdrin unaffected siblings, Allele in the 5′ region was undertransmitted while two other Alleles in the 3′ terminal region were overtransmittedwjst922006947munich, germany/ germany and swedenserum levels of Vitamin D and genotyping of dna Single Base variantsat least one positive Snp with a transmission disequilibrium of for asthma or total Ige and Vitamin D was FOUND in several Genes\nONLY a HANDFUL OF STUDIES have evaluated the LINK between asthma and polymorphisms in other Genes INVOLVED in Vitamin d synthesis, bioavailability and Metabolism.']	[('INCOMPLETE_EVIDENCE', 44), ('SUPERFICIAL_RELATIONSHIP', 65), ('SUPERFICIAL_RELATIONSHIP', 180), ('INCOMPLETE_EVIDENCE', 629), ('INCOMPLETE_EVIDENCE', 652), ('INCOMPLETE_EVIDENCE', 659), ('SUPERFICIAL_RELATIONSHIP', 697), ('SUPERFICIAL_RELATIONSHIP', 750)]	8	[('SO_0001024', 'haplotype', 0, 'Haplotype'), ('PR_000009070', 'integrator complex subunit 3', 147, 'integrin β7None'), ('SO_0000694', 'SNP', 170, 'SNPs'), ('SO_0000694', 'SNP', 253, 'SNPs'), ('SO_0001023', 'allele', 292, 'allele'), ('SO_0001023', 'allele', 353, 'alleles'), ('CHEBI_27300', 'vitamin D', 471, 'vitamin D'), ('SO_0000984', 'single', 503, 'single base'), ('SO_0000694', 'SNP', 545, 'SNP'), ('GO_0071743', 'IgE immunoglobulin complex, circulating', 607, 'IgE'), ('CHEBI_27300', 'vitamin D', 615, 'vitamin D'), ('SO_0000704', 'gene', 646, 'genes'), ('SO_0000704', 'gene', 744, 'genes'), ('CHEBI_33229', 'vitamin (role)', 762, 'vitamin'), ('GO_0008152', 'metabolic process', 803, 'metabolism')]	0	['haplotype vdr polymorphisms asthmavollmert90200432munich, germany/ germansnps vdr integrin β7none snps asthmawjst912005951munich, germany/ germany sweden13 snps vdrin unaffected siblings, allele 5′ region undertransmitted alleles 3′ terminal region overtransmittedwjst922006947munich, germany/ germany swedenserum levels  genotyping dna single variantsat positive snp transmission disequilibrium asthma ige  \nonly asthma polymorphisms  vitamin synthesis, bioavailability metabolism.']
S66-PMC3427192	PMC3427192	4/2012	S66-PMC3427192	['in ONE STUDY, modest ASSOCIATIONS were NOTED between several Genes in the Vitamin D pathway and asthma and allergic sensitization in populations enriched for subjects with current asthma.86a separate study of asthmatics also FOUND Haplotype ASSOCIATIONS for Cyp24A1 , the primary enzyme ASSOCIATED with Calcidiol Metabolism, where a 5-point Haplotype was ASSOCIATED with asthma, allergic sensitization, and Vitamin D Metabolites in asthmatic subjects.92while these PRELIMINARY results SUGGEST that Genetic components MAY account for Vitamin D status in subjects with asthma, OTHER STUDIES ARE NEEDED to determine tease out the Genetic vs. environmental UNDERPINNINGS of Vitamin D status in this population.']	[('INCOMPLETE_EVIDENCE', 3), ('SUPERFICIAL_RELATIONSHIP', 21), ('ANOMALY_CURIOUS_FINDING', 39), ('INCOMPLETE_EVIDENCE', 225), ('SUPERFICIAL_RELATIONSHIP', 241), ('SUPERFICIAL_RELATIONSHIP', 287), ('SUPERFICIAL_RELATIONSHIP', 355), ('INCOMPLETE_EVIDENCE', 465), ('INCOMPLETE_EVIDENCE', 485), ('INCOMPLETE_EVIDENCE', 517), ('FUTURE_WORK', 575), ('FUTURE_WORK', 581), ('SUPERFICIAL_RELATIONSHIP', 653)]	13	[('SO_0000704', 'gene', 61, 'genes'), ('CHEBI_27300', 'vitamin D', 74, 'vitamin D'), ('SO_0001024', 'haplotype', 231, 'haplotype'), ('PR_000006101', 'cytochrome P450 1A1', 258, 'CYP24A1'), ('CHEBI_17933', 'calcidiol', 303, 'calcidiol'), ('GO_0008152', 'metabolic process', 313, 'metabolism'), ('SO_0001024', 'haplotype', 341, 'haplotype'), ('CHEBI_27300', 'vitamin D', 407, 'vitamin D'), ('CHEBI_25212', 'metabolite', 417, 'metabolites'), ('SO_0000704', 'gene', 498, 'genetic'), ('CHEBI_27300', 'vitamin D', 533, 'vitamin D'), ('SO_0000704', 'gene', 627, 'genetic'), ('CHEBI_27300', 'vitamin D', 670, 'vitamin D')]	0	['study,   asthma allergic sensitization populations enriched subjects asthmatics haplotype cyp24a1 enzyme calcidiol metabolism, 5-point haplotype asthma, allergic sensitization,  metabolites asthmatic subjects.92while   status subjects asthma, tease  vs. environmental  status population.']
S160-PMC3458940	PMC3458940	9/2012	S160-PMC3458940	['THUS, the ROLES for the tra/rar target Genes IDENTIFIED in THIS STUDY in the aforementioned Renal anomalies ASSOCIATED to post-Natal Vitamin A deficiency DESERVE FURTHER studies.']	[('PROBABLE_UNDERSTANDING', 0), ('SUPERFICIAL_RELATIONSHIP', 10), ('INCOMPLETE_EVIDENCE', 45), ('QUESTION_ANSWERED_BY_THIS_WORK', 59), ('SUPERFICIAL_RELATIONSHIP', 108), ('IMPORTANT_CONSIDERATION', 154), ('IMPORTANT_CONSIDERATION', 154), ('FUTURE_WORK', 162)]	8	[('SO_0000704', 'gene', 39, 'genes'), ('UBERON_0002113', 'kidney', 92, 'renal'), ('GO_0007567', 'parturition', 127, 'natal'), ('CHEBI_27300', 'vitamin D', 133, 'vitamin A')]	0	['thus, tra/rar  renal anomalies post-natal  studies.']
S75-PMC3470091	PMC3470091	9/2012	S75-PMC3470091	['the mechanism of pth reduction is that an increased Serum Vitamin D LEADS to a decrease in pth Gene Translation, and THUS pth secretion.']	[('SUPERFICIAL_RELATIONSHIP', 68), ('PROBABLE_UNDERSTANDING', 117)]	2	[('UBERON_0001977', 'blood serum', 52, 'serum'), ('CHEBI_27300', 'vitamin D', 58, 'vitamin D'), ('SO_0000704', 'gene', 95, 'gene'), ('GO_0006412', 'translation', 100, 'translation')]	0	['pth reduction serum  decrease pth  translation, pth secretion.']
S99-PMC3476426	PMC3476426	8/2012	S99-PMC3476426	['Genetic polymorphisms of Cytochrome P450 enzymes HAVE also BEEN LINKED to autism, specifically Cyp27B1 that is ESSENTIAL for proper Vitamin D Metabolism.']	[('INCOMPLETE_EVIDENCE', 49), ('SUPERFICIAL_RELATIONSHIP', 64), ('IMPORTANT_CONSIDERATION', 111)]	3	[('SO_0000704', 'gene', 0, 'Genetic'), ('CHEBI_38557', 'cytochrome c2', 25, 'cytochrome P450'), ('PR_000006101', 'cytochrome P450 1A1', 95, 'CYP27B1'), ('CHEBI_27300', 'vitamin D', 132, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 132, 'vitamin D metabolism')]	0	[' polymorphisms cytochrome p450 enzymes autism, cyp27b1 proper  metabolism.']
S141-PMC3476426	PMC3476426	8/2012	S141-PMC3476426	['the Vitamin D THEORY of autism DOES NOT DIMINISH Genetic CONTRIBUTIONS to autism occurrence.']	[('INCOMPLETE_EVIDENCE', 14), ('INCOMPLETE_EVIDENCE', 31), ('SUPERFICIAL_RELATIONSHIP', 57)]	3	[('CHEBI_27300', 'vitamin D', 4, 'vitamin D'), ('SO_0000704', 'gene', 49, 'genetic')]	0	[' autism diminish  autism occurrence.']
S142-PMC3476426	PMC3476426	8/2012	S142-PMC3476426	['indeed, without the Genetic TENDENCY for autism, SEVERE maternal or early childhood Vitamin D deficiency MAY cause bone abnormalities with no EVIDENCE autism.']	[('SUPERFICIAL_RELATIONSHIP', 28), ('IMPORTANT_CONSIDERATION', 49), ('INCOMPLETE_EVIDENCE', 105), ('INCOMPLETE_EVIDENCE', 142)]	4	[('SO_0000704', 'gene', 20, 'genetic'), ('CHEBI_27300', 'vitamin D', 84, 'vitamin D')]	0	['indeed,  autism, maternal childhood  bone abnormalities autism.']
S143-PMC3476426	PMC3476426	8/2012	S143-PMC3476426	['maternal and early childhood Vitamin D deficiency MAY allow the Genetic TENDENCY for autism to Express itself.']	[('INCOMPLETE_EVIDENCE', 50), ('SUPERFICIAL_RELATIONSHIP', 72)]	2	[('CHEBI_27300', 'vitamin D', 29, 'vitamin D'), ('SO_0000704', 'gene', 64, 'genetic'), ('GO_0010467', 'gene expression', 95, 'express')]	0	['maternal childhood   autism express itself.']
S145-PMC3476426	PMC3476426	8/2012	S145-PMC3476426	['basic, Genetic, and epidemiological studies INDICATE a POTENTIAL ROLE of Vitamin D in the PREVENTION of Autoimmune diseases, BUT randomized and controlled TRIALS ARE NECESSARY to establish the clinical efficacy of Vitamin D supplementation in ill or at-RISK subjects [48].']	[('INCOMPLETE_EVIDENCE', 44), ('INCOMPLETE_EVIDENCE', 55), ('SUPERFICIAL_RELATIONSHIP', 65), ('SUPERFICIAL_RELATIONSHIP', 90), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 125), ('FUTURE_WORK', 155), ('FUTURE_WORK', 166), ('IMPORTANT_CONSIDERATION', 166), ('IMPORTANT_CONSIDERATION', 253)]	9	[('SO_0000704', 'gene', 7, 'genetic'), ('CHEBI_27300', 'vitamin D', 73, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 104, 'autoimmune'), ('CHEBI_27300', 'vitamin D', 214, 'vitamin D')]	0	['basic, epidemiological  autoimmune diseases,  supplementation subjects [48].']
S137-PMC3488410	PMC3488410	10/2012	S137-PMC3488410	['this IDEA is SUPPORTED by FINDINGS that Vitamin D depletion depressed Promitotic Genes [131,137].']	[('INCOMPLETE_EVIDENCE', 5), ('INCOMPLETE_EVIDENCE', 13), ('INCOMPLETE_EVIDENCE', 26)]	3	[('CHEBI_27300', 'vitamin D', 40, 'vitamin D'), ('GO_0006508', 'proteolysis', 70, 'promitotic'), ('SO_0000704', 'gene', 81, 'genes')]	0	[' depletion depressed promitotic  [131,137].']
S3-PMC3515553	PMC3515553	12/2012	S3-PMC3515553	['we then examined the ASSOCIATION of Snps in maternal Genes Fut2 (rs492602) and tcn2 (rs1801198, rs9606756) that are RELATED to Plasma Vitamin B-12, with offspring iq.']	[('SUPERFICIAL_RELATIONSHIP', 21), ('SUPERFICIAL_RELATIONSHIP', 116)]	2	[('SO_0000694', 'SNP', 36, 'SNPs'), ('SO_0000704', 'gene', 53, 'genes'), ('PR_000007719', 'frizzled-2', 59, 'FUT2'), ('UBERON_0001969', 'blood plasma', 127, 'plasma'), ('CHEBI_27300', 'vitamin D', 134, 'vitamin B'), ('PR_000017269', 'ventral anterior homeobox 2', 134, 'vitamin B-12')]	0	['snps maternal  fut2 (rs492602) tcn2 (rs1801198, rs9606756) plasma -12, offspring iq.']
S18-PMC3515553	PMC3515553	12/2012	S18-PMC3515553	['ONE WAY to avoid PROBLEMS of residual CONFOUNDING in OBSERVATIONAL epidemiology is to use Genetic variants that are KNOWN to be reliably RELATED to the modifiable risk factor of interest (here maternal Vitamin B-12) as PROXIES IN ORDER TO determine the causal EFFECT of the risk factor[9],[10].']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('PROBLEM_COMPLICATION', 17), ('PROBLEM_COMPLICATION', 38), ('INCOMPLETE_EVIDENCE', 53), ('INCOMPLETE_EVIDENCE', 116), ('SUPERFICIAL_RELATIONSHIP', 137), ('SUPERFICIAL_RELATIONSHIP', 219), ('QUESTION_ANSWERED_BY_THIS_WORK', 227), ('QUESTION_ANSWERED_BY_THIS_WORK', 236), ('SUPERFICIAL_RELATIONSHIP', 260)]	10	[('SO_0000704', 'gene', 90, 'genetic'), ('CHEBI_27300', 'vitamin D', 202, 'vitamin B'), ('PR_000017269', 'ventral anterior homeobox 2', 202, 'vitamin B-12')]	0	['one residual epidemiology  variants reliably (here maternal -12) causal factor[9],[10].']
S20-PMC3515553	PMC3515553	12/2012	S20-PMC3515553	['additionally, non-synonymous polymorphisms in the tcn2 Gene (rs1801198, 776c>g, p259r; rs9606756, 67a>g, i23v), that codes for the Transcobalamin Ii protein, HAVE BEEN ASSOCIATED with differences in the holotranscobalamin and total transcobalamin fractions of Vitamin B-12 and total Hcy concentration[3],[13]–[16], ALTHOUGH their EFFECTS are not fully established[16].']	[('INCOMPLETE_EVIDENCE', 158), ('SUPERFICIAL_RELATIONSHIP', 168), ('ANOMALY_CURIOUS_FINDING', 315), ('SUPERFICIAL_RELATIONSHIP', 330)]	4	[('SO_0000704', 'gene', 55, 'gene'), ('PR_000016009', 'tumor-associated calcium signal transducer 2', 131, 'transcobalamin II'), ('CHEBI_27300', 'vitamin D', 260, 'vitamin B'), ('PR_000017269', 'ventral anterior homeobox 2', 260, 'vitamin B-12'), ('CHEBI_37958', 'dye', 283, 'Hcy'), ('PR_000008443', 'huntingtin-associated protein 1', 283, 'Hcy')]	0	['additionally, non-synonymous polymorphisms tcn2  (rs1801198, 776c>g, p259r; rs9606756, 67a>g, i23v), codes transcobalamin ii protein, holotranscobalamin transcobalamin fractions -12 hcy concentration[3],[13]–[16], established[16].']
S73-PMC3515553	PMC3515553	12/2012	S73-PMC3515553	['Genetic analysis\nmaternal and offspring genotypes were coded 0, 1, 2, based on the number of PUTATIVE Vitamin B-12 increasing Alleles, and were checked for deviation from hardy-weinberg equilibrium using the genhw function implemented in the program stata 11.0 (stata corporation, college station, texas).']	[('PROBABLE_UNDERSTANDING', 93)]	1	[('SO_0000704', 'gene', 0, 'Genetic'), ('CHEBI_27300', 'vitamin D', 102, 'vitamin B'), ('PR_000017269', 'ventral anterior homeobox 2', 102, 'vitamin B-12'), ('SO_0001023', 'allele', 126, 'alleles')]	0	[' analysis\nmaternal offspring genotypes coded 0, 1, 2, -12 alleles, checked deviation hardy-weinberg equilibrium using genhw implemented program stata 11.0 (stata corporation, college station, texas).']
S76-PMC3515553	PMC3515553	12/2012	S76-PMC3515553	['we used an additive Genetic model taking as baseline the genotype ASSOCIATED with the lowest Vitamin B-12 and/or highest thcy concentrations (tt for Fut2 rs492602, gg for tcn2 rs1801198 and aa for tcn2 rs9606756).']	[('SUPERFICIAL_RELATIONSHIP', 66)]	1	[('SO_0000704', 'gene', 20, 'genetic'), ('CHEBI_27300', 'vitamin D', 93, 'vitamin B'), ('PR_000017269', 'ventral anterior homeobox 2', 93, 'vitamin B-12'), ('PR_000007719', 'frizzled-2', 149, 'FUT2')]	0	[' baseline genotype lowest thcy concentrations (tt fut2 rs492602, gg tcn2 rs1801198 aa tcn2 rs9606756).']
S127-PMC3515553	PMC3515553	12/2012	S127-PMC3515553	['discussion\n\nmain findings\nTO THE BEST OF OUR KNOWLEDGE THIS is the FIRST STUDY to EXAMINE the IMPACT of differential concentrations of circulating Vitamin B-12 on offspring iq through the use of records of Maternal Pregnancy Vitamin B-12 intake, as well as Vitamin B-12 RELATED Genetic variants.']	[('PROBABLE_UNDERSTANDING', 26), ('QUESTION_ANSWERED_BY_THIS_WORK', 55), ('INCOMPLETE_EVIDENCE', 67), ('QUESTION_ANSWERED_BY_THIS_WORK', 73), ('QUESTION_ANSWERED_BY_THIS_WORK', 82), ('SUPERFICIAL_RELATIONSHIP', 94), ('SUPERFICIAL_RELATIONSHIP', 270)]	7	[('CHEBI_27300', 'vitamin D', 147, 'vitamin B'), ('PR_000017269', 'ventral anterior homeobox 2', 147, 'vitamin B-12'), ('GO_0007618', 'mating', 206, 'maternal'), ('GO_0007565', 'female pregnancy', 215, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 225, 'vitamin B'), ('PR_000017269', 'ventral anterior homeobox 2', 225, 'vitamin B-12'), ('CHEBI_37983', 'sulfur-35 atom', 235, '12'), ('CHEBI_27300', 'vitamin D', 257, 'vitamin B'), ('PR_000017269', 'ventral anterior homeobox 2', 257, 'vitamin B-12'), ('SO_0000704', 'gene', 278, 'genetic')]	0	['discussion\n\nmain findings\nto concentrations circulating -12 offspring iq records maternal pregnancy -12 intake, -12  variants.']
S133-PMC3515553	PMC3515553	12/2012	S133-PMC3515553	['the effect size of this ASSOCIATION between genotypic variation and iq was of a magnitude expected given the RELATIONSHIPS between Genetic variation and Vitamin B-12 and the RELATIONSHIPS between Vitamin B-12 and iq OBSERVATIONALLY.']	[('SUPERFICIAL_RELATIONSHIP', 24), ('SUPERFICIAL_RELATIONSHIP', 109), ('SUPERFICIAL_RELATIONSHIP', 174), ('INCOMPLETE_EVIDENCE', 216)]	4	[('SO_0000704', 'gene', 131, 'genetic'), ('CHEBI_27300', 'vitamin D', 153, 'vitamin B'), ('PR_000017269', 'ventral anterior homeobox 2', 153, 'vitamin B-12'), ('CHEBI_27300', 'vitamin D', 196, 'vitamin B'), ('PR_000017269', 'ventral anterior homeobox 2', 196, 'vitamin B-12')]	0	['genotypic iq magnitude  -12 -12 iq observationally.']
S171-PMC3515553	PMC3515553	12/2012	S171-PMC3515553	['NONETHELESS, the fact that our OBSERVATIONAL ASSOCIATION of maternal dietary Intake attenuated NOTICEABLY with adjustment for CONFOUNDING FACTORS and that the Genetic ASSOCIATIONS are not very strong SUGGESTS that maternal Vitamin B-12 MAY not have an IMPORTANT causal EFFECT on offspring iq.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 31), ('SUPERFICIAL_RELATIONSHIP', 45), ('ANOMALY_CURIOUS_FINDING', 95), ('PROBLEM_COMPLICATION', 126), ('SUPERFICIAL_RELATIONSHIP', 167), ('INCOMPLETE_EVIDENCE', 200), ('INCOMPLETE_EVIDENCE', 236), ('IMPORTANT_CONSIDERATION', 252), ('SUPERFICIAL_RELATIONSHIP', 269)]	10	[('GO_0007631', 'feeding behavior', 77, 'intake'), ('SO_0000704', 'gene', 159, 'genetic'), ('CHEBI_27300', 'vitamin D', 223, 'vitamin B'), ('PR_000017269', 'ventral anterior homeobox 2', 223, 'vitamin B-12'), ('CHEBI_37983', 'sulfur-35 atom', 233, '12')]	0	['nonetheless, maternal dietary intake attenuated adjustment  maternal -12 causal offspring iq.']
S179-PMC3586494	PMC3586494	2/2013	S179-PMC3586494	['female a/a Mice Fed a methyl-supplemented diet with extra Folate, Vitamin B-12,Choline, and betaine 2 weeks prior to Mating with male Avy/ a agouti Mice and throughout Pregnancy and Lactation passed along the agouti Gene to their offspring intact, YET DEMONSTRATED a shift in distribution towards having more offspring with the pseudoagouti phenotype [76].']	[('ANOMALY_CURIOUS_FINDING', 248), ('INCOMPLETE_EVIDENCE', 252)]	2	[('NCBITaxon_10088', 'Mus <genus>', 11, 'mice'), ('GO_0007631', 'feeding behavior', 16, 'fed'), ('CHEBI_30863', '5-azaorotic acid', 58, 'folate'), ('CHEBI_27300', 'vitamin D', 66, 'vitamin B'), ('PR_000017269', 'ventral anterior homeobox 2', 66, 'vitamin B-12'), ('CHEBI_15354', 'choline', 79, 'choline'), ('GO_0007618', 'mating', 117, 'mating'), ('PR_000004155', 'apolipoprotein E', 134, 'Avy'), ('NCBITaxon_10088', 'Mus <genus>', 148, 'mice'), ('GO_0007565', 'female pregnancy', 168, 'pregnancy'), ('GO_0007595', 'lactation', 182, 'lactation'), ('SO_0000704', 'gene', 216, 'gene')]	0	['female a/a mice fed methyl-supplemented diet extra folate, -12,choline, betaine 2 weeks mating male avy/ agouti mice throughout pregnancy lactation passed along agouti  offspring intact, distribution offspring pseudoagouti phenotype [76].']
